!    time (d)     u          v      prev (=I0/S0)
  115.6500    0.624115    0.000000    0.000000
  115.6520    0.624115    0.000000    0.000000
  115.6540    0.624115    0.000000    0.000000
  115.6560    0.624115    0.000000    0.000000
  115.6580    0.624115    0.000000    0.000000
  115.6600    0.624115    0.000000    0.000000
  115.6620    0.624115    0.000000    0.000000
  115.6640    0.624115    0.000000    0.000000
  115.6660    0.624115    0.000000    0.000000
  115.6680    0.624115    0.000000    0.000000
  115.6700    0.624115    0.000000    0.000000
  115.6720    0.624115    0.000000    0.000000
  115.6740    0.624115    0.000000    0.000000
  115.6760    0.624115    0.000000    0.000000
  115.6780    0.624115    0.000000    0.000000
  115.6800    0.624115    0.000000    0.000000
  115.6820    0.624115    0.000000    0.000000
  115.6840    0.624115    0.000000    0.000000
  115.6860    0.624115    0.000000    0.000000
  115.6880    0.624115    0.000000    0.000000
  115.6900    0.624115    0.000000    0.000000
  115.6920    0.624115    0.000000    0.000000
  115.6940    0.624115    0.000000    0.000000
  115.6960    0.624115    0.000000    0.000000
  115.6980    0.624115    0.000000    0.000000
  115.7000    0.624115    0.000000    0.000000
  115.7020    0.624115    0.000000    0.000000
  115.7040    0.624115    0.000000    0.000000
  115.7060    0.624115    0.000000    0.000000
  115.7080    0.624115    0.000000    0.000000
  115.7100    0.624115    0.000000    0.000000
  115.7120    0.624115    0.000000    0.000000
  115.7140    0.624115    0.000000    0.000000
  115.7160    0.624115    0.000000    0.000000
  115.7180    0.624115    0.000000    0.000000
  115.7200    0.624115    0.000000    0.000000
  115.7220    0.624115    0.000000    0.000000
  115.7240    0.624115    0.000000    0.000000
  115.7260    0.624115    0.000000    0.000000
  115.7280    0.624115    0.000000    0.000000
  115.7300    0.624115    0.000000    0.000000
  115.7320    0.624115    0.000000    0.000000
  115.7340    0.624115    0.000000    0.000000
  115.7360    0.624115    0.000000    0.000000
  115.7380    0.624115    0.000000    0.000000
  115.7400    0.624115    0.000000    0.000000
  115.7420    0.624115    0.000000    0.000000
  115.7440    0.624115    0.000000    0.000000
  115.7460    0.624115    0.000000    0.000000
  115.7480    0.624115    0.000000    0.000000
  115.7500    0.624115    0.000000    0.000000
  115.7520    0.624115    0.000000    0.000000
  115.7540    0.624115    0.000000    0.000000
  115.7560    0.624115    0.000000    0.000000
  115.7580    0.624115    0.000000    0.000000
  115.7600    0.624115    0.000000    0.000000
  115.7620    0.624115    0.000000    0.000000
  115.7640    0.624115    0.000000    0.000000
  115.7660    0.624115    0.000000    0.000000
  115.7680    0.624115    0.000000    0.000000
  115.7700    0.624115    0.000000    0.000000
  115.7720    0.624115    0.000000    0.000000
  115.7740    0.624115    0.000000    0.000000
  115.7760    0.624115    0.000000    0.000000
  115.7780    0.624115    0.000000    0.000000
  115.7800    0.624115    0.000000    0.000000
  115.7820    0.624115    0.000000    0.000000
  115.7840    0.624115    0.000000    0.000000
  115.7860    0.624115    0.000000    0.000000
  115.7880    0.624115    0.000000    0.000000
  115.7900    0.624115    0.000000    0.000000
  115.7920    0.624115    0.000000    0.000000
  115.7940    0.624115    0.000000    0.000000
  115.7960    0.624115    0.000000    0.000000
  115.7980    0.624115    0.000000    0.000000
  115.8000    0.624115    0.000000    0.000000
  115.8020    0.624115    0.000000    0.000000
  115.8040    0.624115    0.000000    0.000000
  115.8060    0.624115    0.000000    0.000000
  115.8080    0.624115    0.000000    0.000000
  115.8100    0.624115    0.000000    0.000000
  115.8120    0.624115    0.000000    0.000000
  115.8140    0.624115    0.000000    0.000000
  115.8160    0.624115    0.000000    0.000000
  115.8180    0.624115    0.000000    0.000000
  115.8200    0.624115    0.000000    0.000000
  115.8220    0.624115    0.000000    0.000000
  115.8240    0.624115    0.000000    0.000000
  115.8260    0.624115    0.000000    0.000000
  115.8280    0.624115    0.000000    0.000000
  115.8300    0.624115    0.000000    0.000000
  115.8320    0.624115    0.000000    0.000000
  115.8340    0.624115    0.000000    0.000000
  115.8360    0.624115    0.000000    0.000000
  115.8380    0.624115    0.000000    0.000000
  115.8400    0.624115    0.000000    0.000000
  115.8420    0.624115    0.000000    0.000000
  115.8440    0.624115    0.000000    0.000000
  115.8460    0.624115    0.000000    0.000000
  115.8480    0.624115    0.000000    0.000000
  115.8500    0.624115    0.000000    0.000000
  115.8520    0.624115    0.000000    0.000000
  115.8540    0.624115    0.000000    0.000000
  115.8560    0.624115    0.000000    0.000000
  115.8580    0.624115    0.000000    0.000000
  115.8600    0.624115    0.000000    0.000000
  115.8620    0.624115    0.000000    0.000000
  115.8640    0.624115    0.000000    0.000000
  115.8660    0.624115    0.000000    0.000000
  115.8680    0.624115    0.000000    0.000000
  115.8700    0.624115    0.000000    0.000000
  115.8720    0.624115    0.000000    0.000000
  115.8740    0.624115    0.000000    0.000000
  115.8760    0.624115    0.000000    0.000000
  115.8780    0.624115    0.000000    0.000000
  115.8800    0.624115    0.000000    0.000000
  115.8820    0.624115    0.000000    0.000000
  115.8840    0.624115    0.000000    0.000000
  115.8860    0.624115    0.000000    0.000000
  115.8880    0.624115    0.000000    0.000000
  115.8900    0.624115    0.000000    0.000000
  115.8920    0.624115    0.000000    0.000000
  115.8940    0.624115    0.000000    0.000000
  115.8960    0.624115    0.000000    0.000000
  115.8980    0.624115    0.000000    0.000000
  115.9000    0.624115    0.000000    0.000000
  115.9020    0.624115    0.000000    0.000000
  115.9040    0.624115    0.000000    0.000000
  115.9060    0.624115    0.000000    0.000000
  115.9080    0.624115    0.000000    0.000000
  115.9100    0.624115    0.000000    0.000000
  115.9120    0.624115    0.000000    0.000000
  115.9140    0.624115    0.000000    0.000000
  115.9160    0.624115    0.000000    0.000000
  115.9180    0.624115    0.000000    0.000000
  115.9200    0.624115    0.000000    0.000000
  115.9220    0.624115    0.000000    0.000000
  115.9240    0.624115    0.000000    0.000000
  115.9260    0.624115    0.000000    0.000000
  115.9280    0.624115    0.000000    0.000000
  115.9300    0.624115    0.000000    0.000000
  115.9320    0.624115    0.000000    0.000000
  115.9340    0.624115    0.000000    0.000000
  115.9360    0.624115    0.000000    0.000000
  115.9380    0.624115    0.000000    0.000000
  115.9400    0.624115    0.000000    0.000000
  115.9420    0.624115    0.000000    0.000000
  115.9440    0.624115    0.000000    0.000000
  115.9460    0.624115    0.000000    0.000000
  115.9480    0.624115    0.000000    0.000000
  115.9500    0.624115    0.000000    0.000000
  115.9520    0.624115    0.000000    0.000000
  115.9540    0.624115    0.000000    0.000000
  115.9560    0.624115    0.000000    0.000000
  115.9580    0.624115    0.000000    0.000000
  115.9600    0.624115    0.000000    0.000000
  115.9620    0.624115    0.000000    0.000000
  115.9640    0.624115    0.000000    0.000000
  115.9660    0.624115    0.000000    0.000000
  115.9680    0.624115    0.000000    0.000000
  115.9700    0.624115    0.000000    0.000000
  115.9720    0.624115    0.000000    0.000000
  115.9740    0.624115    0.000000    0.000000
  115.9760    0.624115    0.000000    0.000000
  115.9780    0.624115    0.000000    0.000000
  115.9800    0.624115    0.000000    0.000000
  115.9820    0.624115    0.000000    0.000000
  115.9840    0.624115    0.000000    0.000000
  115.9860    0.624115    0.000000    0.000000
  115.9880    0.624115    0.000000    0.000000
  115.9900    0.624115    0.000000    0.000000
  115.9920    0.624115    0.000000    0.000000
  115.9940    0.624115    0.000000    0.000000
  115.9960    0.624115    0.000000    0.000000
  115.9980    0.624115    0.000000    0.000000
  116.0000    0.624115    0.000000    0.000000
  116.0020    0.624115    0.000000    0.000000
  116.0040    0.624115    0.000000    0.000000
  116.0060    0.624115    0.000000    0.000000
  116.0080    0.624115    0.000000    0.000000
  116.0100    0.624115    0.000000    0.000000
  116.0120    0.624115    0.000000    0.000000
  116.0140    0.624115    0.000000    0.000000
  116.0160    0.624115    0.000000    0.000000
  116.0180    0.624115    0.000000    0.000000
  116.0200    0.624115    0.000000    0.000000
  116.0220    0.624115    0.000000    0.000000
  116.0240    0.624115    0.000000    0.000000
  116.0260    0.624115    0.000000    0.000000
  116.0280    0.624115    0.000000    0.000000
  116.0300    0.624115    0.000000    0.000000
  116.0320    0.624115    0.000000    0.000000
  116.0340    0.624115    0.000000    0.000000
  116.0360    0.624115    0.000000    0.000000
  116.0380    0.624115    0.000000    0.000000
  116.0400    0.624115    0.000000    0.000000
  116.0420    0.624115    0.000000    0.000000
  116.0440    0.624115    0.000000    0.000000
  116.0460    0.624115    0.000000    0.000000
  116.0480    0.624115    0.000000    0.000000
  116.0500    0.624115    0.000000    0.000000
  116.0520    0.624115    0.000000    0.000000
  116.0540    0.624115    0.000000    0.000000
  116.0560    0.624115    0.000000    0.000000
  116.0580    0.624115    0.000000    0.000000
  116.0600    0.624115    0.000000    0.000000
  116.0620    0.624115    0.000000    0.000000
  116.0640    0.624115    0.000000    0.000000
  116.0660    0.624115    0.000000    0.000000
  116.0680    0.624115    0.000000    0.000000
  116.0700    0.624115    0.000000    0.000000
  116.0720    0.624115    0.000000    0.000000
  116.0740    0.624115    0.000000    0.000000
  116.0760    0.624115    0.000000    0.000000
  116.0780    0.624115    0.000000    0.000000
  116.0800    0.624115    0.000000    0.000000
  116.0820    0.624115    0.000000    0.000000
  116.0840    0.624115    0.000000    0.000000
  116.0860    0.624115    0.000000    0.000000
  116.0880    0.624115    0.000000    0.000000
  116.0900    0.624115    0.000000    0.000000
  116.0920    0.624115    0.000000    0.000000
  116.0940    0.624115    0.000000    0.000000
  116.0960    0.624115    0.000000    0.000000
  116.0980    0.624115    0.000000    0.000000
  116.1000    0.624115    0.000000    0.000000
  116.1020    0.624115    0.000000    0.000000
  116.1040    0.624115    0.000000    0.000000
  116.1060    0.624115    0.000000    0.000000
  116.1080    0.624115    0.000000    0.000000
  116.1100    0.624115    0.000000    0.000000
  116.1120    0.624115    0.000000    0.000000
  116.1140    0.624115    0.000000    0.000000
  116.1160    0.624115    0.000000    0.000000
  116.1180    0.624115    0.000000    0.000000
  116.1200    0.624115    0.000000    0.000000
  116.1220    0.624115    0.000000    0.000000
  116.1240    0.624115    0.000000    0.000000
  116.1260    0.624115    0.000000    0.000000
  116.1280    0.624115    0.000000    0.000000
  116.1300    0.624115    0.000000    0.000000
  116.1320    0.624115    0.000000    0.000000
  116.1340    0.624115    0.000000    0.000000
  116.1360    0.624115    0.000000    0.000000
  116.1380    0.624115    0.000000    0.000000
  116.1400    0.624115    0.000000    0.000000
  116.1420    0.624115    0.000000    0.000000
  116.1440    0.624115    0.000000    0.000000
  116.1460    0.624115    0.000000    0.000000
  116.1480    0.624115    0.000000    0.000000
  116.1500    0.624115    0.000000    0.000000
  116.1520    0.624115    0.000000    0.000000
  116.1540    0.624115    0.000000    0.000000
  116.1560    0.624115    0.000000    0.000000
  116.1580    0.624115    0.000000    0.000000
  116.1600    0.624115    0.000000    0.000000
  116.1620    0.624115    0.000000    0.000000
  116.1640    0.624115    0.000000    0.000000
  116.1660    0.624115    0.000000    0.000000
  116.1680    0.624115    0.000000    0.000000
  116.1700    0.624115    0.000000    0.000000
  116.1720    0.624115    0.000000    0.000000
  116.1740    0.624115    0.000000    0.000000
  116.1760    0.624115    0.000000    0.000000
  116.1780    0.624115    0.000000    0.000000
  116.1800    0.624115    0.000000    0.000000
  116.1820    0.624115    0.000000    0.000000
  116.1840    0.624115    0.000000    0.000000
  116.1860    0.624115    0.000000    0.000000
  116.1880    0.624115    0.000000    0.000000
  116.1900    0.624115    0.000000    0.000000
  116.1920    0.624115    0.000000    0.000000
  116.1940    0.624115    0.000000    0.000000
  116.1960    0.624115    0.000000    0.000000
  116.1980    0.624115    0.000000    0.000000
  116.2000    0.624115    0.000000    0.000000
  116.2020    0.624115    0.000000    0.000000
  116.2040    0.624115    0.000000    0.000000
  116.2060    0.624115    0.000000    0.000000
  116.2080    0.624115    0.000000    0.000000
  116.2100    0.624115    0.000000    0.000000
  116.2120    0.624115    0.000000    0.000000
  116.2140    0.624115    0.000000    0.000000
  116.2160    0.624115    0.000000    0.000000
  116.2180    0.624115    0.000000    0.000000
  116.2200    0.624115    0.000000    0.000000
  116.2220    0.624115    0.000000    0.000000
  116.2240    0.624115    0.000000    0.000000
  116.2260    0.624115    0.000000    0.000000
  116.2280    0.624115    0.000000    0.000000
  116.2300    0.624115    0.000000    0.000000
  116.2320    0.624115    0.000000    0.000000
  116.2340    0.624115    0.000000    0.000000
  116.2360    0.624115    0.000000    0.000000
  116.2380    0.624115    0.000000    0.000000
  116.2400    0.624115    0.000000    0.000000
  116.2420    0.624115    0.000000    0.000000
  116.2440    0.624115    0.000000    0.000000
  116.2460    0.624115    0.000000    0.000000
  116.2480    0.624115    0.000000    0.000000
  116.2500    0.624115    0.000000    0.000000
  116.2520    0.624115    0.000000    0.000000
  116.2540    0.624115    0.000000    0.000000
  116.2560    0.624115    0.000000    0.000000
  116.2580    0.624115    0.000000    0.000000
  116.2600    0.624115    0.000000    0.000000
  116.2620    0.624115    0.000000    0.000000
  116.2640    0.624115    0.000000    0.000000
  116.2660    0.624115    0.000000    0.000000
  116.2680    0.624115    0.000000    0.000000
  116.2700    0.624115    0.000000    0.000000
  116.2720    0.624115    0.000000    0.000000
  116.2740    0.624115    0.000000    0.000000
  116.2760    0.624115    0.000000    0.000000
  116.2780    0.624115    0.000000    0.000000
  116.2800    0.624115    0.000000    0.000000
  116.2820    0.624115    0.000000    0.000000
  116.2840    0.624115    0.000000    0.000000
  116.2860    0.624115    0.000000    0.000000
  116.2880    0.624115    0.000000    0.000000
  116.2900    0.624115    0.000000    0.000000
  116.2920    0.624115    0.000000    0.000000
  116.2940    0.624115    0.000000    0.000000
  116.2960    0.624115    0.000000    0.000000
  116.2980    0.624115    0.000000    0.000000
  116.3000    0.624115    0.000000    0.000000
  116.3020    0.624115    0.000000    0.000000
  116.3040    0.624115    0.000000    0.000000
  116.3060    0.624115    0.000000    0.000000
  116.3080    0.624115    0.000000    0.000000
  116.3100    0.624115    0.000000    0.000000
  116.3120    0.624115    0.000000    0.000000
  116.3140    0.624115    0.000000    0.000000
  116.3160    0.624115    0.000000    0.000000
  116.3180    0.624115    0.000000    0.000000
  116.3200    0.624115    0.000000    0.000000
  116.3220    0.624115    0.000000    0.000000
  116.3240    0.624115    0.000000    0.000000
  116.3260    0.624115    0.000000    0.000000
  116.3280    0.624115    0.000000    0.000000
  116.3300    0.624115    0.000000    0.000000
  116.3320    0.624115    0.000000    0.000000
  116.3340    0.624115    0.000000    0.000000
  116.3360    0.624115    0.000000    0.000000
  116.3380    0.624115    0.000000    0.000000
  116.3400    0.624115    0.000000    0.000000
  116.3420    0.624115    0.000000    0.000000
  116.3440    0.624115    0.000000    0.000000
  116.3460    0.624115    0.000000    0.000000
  116.3480    0.624115    0.000000    0.000000
  116.3500    0.624115    0.000000    0.000000
  116.3520    0.624115    0.000000    0.000000
  116.3540    0.624115    0.000000    0.000000
  116.3560    0.624115    0.000000    0.000000
  116.3580    0.624115    0.000000    0.000000
  116.3600    0.624115    0.000000    0.000000
  116.3620    0.624115    0.000000    0.000000
  116.3640    0.624115    0.000000    0.000000
  116.3660    0.624115    0.000000    0.000000
  116.3680    0.624115    0.000000    0.000000
  116.3700    0.624115    0.000000    0.000000
  116.3720    0.624115    0.000000    0.000000
  116.3740    0.624115    0.000000    0.000000
  116.3760    0.624115    0.000000    0.000000
  116.3780    0.624115    0.000000    0.000000
  116.3800    0.624115    0.000000    0.000000
  116.3820    0.624115    0.000000    0.000000
  116.3840    0.624115    0.000000    0.000000
  116.3860    0.624115    0.000000    0.000000
  116.3880    0.624115    0.000000    0.000000
  116.3900    0.624115    0.000000    0.000000
  116.3920    0.624115    0.000000    0.000000
  116.3940    0.624115    0.000000    0.000000
  116.3960    0.624115    0.000000    0.000000
  116.3980    0.624115    0.000000    0.000000
  116.4000    0.624115    0.000000    0.000000
  116.4020    0.624115    0.000000    0.000000
  116.4040    0.624115    0.000000    0.000000
  116.4060    0.624115    0.000000    0.000000
  116.4080    0.624115    0.000000    0.000000
  116.4100    0.624115    0.000000    0.000000
  116.4120    0.624115    0.000000    0.000000
  116.4140    0.624115    0.000000    0.000000
  116.4160    0.624115    0.000000    0.000000
  116.4180    0.624115    0.000000    0.000000
  116.4200    0.624115    0.000000    0.000000
  116.4220    0.624115    0.000000    0.000000
  116.4240    0.624115    0.000000    0.000000
  116.4260    0.624115    0.000000    0.000000
  116.4280    0.624115    0.000000    0.000000
  116.4300    0.624115    0.000000    0.000000
  116.4320    0.624115    0.000000    0.000000
  116.4340    0.624115    0.000000    0.000000
  116.4360    0.624115    0.000000    0.000000
  116.4380    0.624115    0.000000    0.000000
  116.4400    0.624115    0.000000    0.000000
  116.4420    0.624115    0.000000    0.000000
  116.4440    0.624115    0.000000    0.000000
  116.4460    0.624115    0.000000    0.000000
  116.4480    0.624115    0.000000    0.000000
  116.4500    0.624115    0.000000    0.000000
  116.4520    0.624115    0.000000    0.000000
  116.4540    0.624115    0.000000    0.000000
  116.4560    0.624115    0.000000    0.000000
  116.4580    0.624115    0.000000    0.000000
  116.4600    0.624115    0.000000    0.000000
  116.4620    0.624115    0.000000    0.000000
  116.4640    0.624115    0.000000    0.000000
  116.4660    0.624115    0.000000    0.000000
  116.4680    0.624115    0.000000    0.000000
  116.4700    0.624115    0.000000    0.000000
  116.4720    0.624115    0.000000    0.000000
  116.4740    0.624115    0.000000    0.000000
  116.4760    0.624115    0.000000    0.000000
  116.4780    0.624115    0.000000    0.000000
  116.4800    0.624115    0.000000    0.000000
  116.4820    0.624115    0.000000    0.000000
  116.4840    0.624115    0.000000    0.000000
  116.4860    0.624115    0.000000    0.000000
  116.4880    0.624115    0.000000    0.000000
  116.4900    0.624115    0.000000    0.000000
  116.4920    0.624115    0.000000    0.000000
  116.4940    0.624115    0.000000    0.000000
  116.4960    0.624115    0.000000    0.000000
  116.4980    0.624115    0.000000    0.000000
  116.5000    0.624115    0.000000    0.000000
  116.5020    0.624115    0.000000    0.000000
  116.5040    0.624115    0.000000    0.000000
  116.5060    0.624115    0.000000    0.000000
  116.5080    0.624115    0.000000    0.000000
  116.5100    0.624115    0.000000    0.000000
  116.5120    0.624115    0.000000    0.000000
  116.5140    0.624115    0.000000    0.000000
  116.5160    0.624115    0.000000    0.000000
  116.5180    0.624115    0.000000    0.000000
  116.5200    0.624115    0.000000    0.000000
  116.5220    0.624115    0.000000    0.000000
  116.5240    0.624115    0.000000    0.000000
  116.5260    0.624115    0.000000    0.000000
  116.5280    0.624115    0.000000    0.000000
  116.5300    0.624115    0.000000    0.000000
  116.5320    0.624115    0.000000    0.000000
  116.5340    0.624115    0.000000    0.000000
  116.5360    0.624115    0.000000    0.000000
  116.5380    0.624115    0.000000    0.000000
  116.5400    0.624115    0.000000    0.000000
  116.5420    0.624115    0.000000    0.000000
  116.5440    0.624115    0.000000    0.000000
  116.5460    0.624115    0.000000    0.000000
  116.5480    0.624115    0.000000    0.000000
  116.5500    0.624115    0.000000    0.000000
  116.5520    0.624115    0.000000    0.000000
  116.5540    0.624115    0.000000    0.000000
  116.5560    0.624115    0.000000    0.000000
  116.5580    0.624115    0.000000    0.000000
  116.5600    0.624115    0.000000    0.000000
  116.5620    0.624115    0.000000    0.000000
  116.5640    0.624115    0.000000    0.000000
  116.5660    0.624115    0.000000    0.000000
  116.5680    0.624115    0.000000    0.000000
  116.5700    0.624115    0.000000    0.000000
  116.5720    0.624115    0.000000    0.000000
  116.5740    0.624115    0.000000    0.000000
  116.5760    0.624115    0.000000    0.000000
  116.5780    0.624115    0.000000    0.000000
  116.5800    0.624115    0.000000    0.000000
  116.5820    0.624115    0.000000    0.000000
  116.5840    0.624115    0.000000    0.000000
  116.5860    0.624115    0.000000    0.000000
  116.5880    0.624115    0.000000    0.000000
  116.5900    0.624115    0.000000    0.000000
  116.5920    0.624115    0.000000    0.000000
  116.5940    0.624115    0.000000    0.000000
  116.5960    0.624115    0.000000    0.000000
  116.5980    0.624115    0.000000    0.000000
  116.6000    0.624115    0.000000    0.000000
  116.6020    0.624115    0.000000    0.000000
  116.6040    0.624115    0.000000    0.000000
  116.6060    0.624115    0.000000    0.000000
  116.6080    0.624115    0.000000    0.000000
  116.6100    0.624115    0.000000    0.000000
  116.6120    0.624115    0.000000    0.000000
  116.6140    0.624115    0.000000    0.000000
  116.6160    0.624115    0.000000    0.000000
  116.6180    0.624115    0.000000    0.000000
  116.6200    0.624115    0.000000    0.000000
  116.6220    0.624115    0.000000    0.000000
  116.6240    0.624115    0.000000    0.000000
  116.6260    0.624115    0.000000    0.000000
  116.6280    0.624115    0.000000    0.000000
  116.6300    0.624115    0.000000    0.000000
  116.6320    0.624115    0.000000    0.000000
  116.6340    0.624115    0.000000    0.000000
  116.6360    0.624115    0.000000    0.000000
  116.6380    0.624115    0.000000    0.000000
  116.6400    0.624115    0.000000    0.000000
  116.6420    0.624115    0.000000    0.000000
  116.6440    0.624115    0.000000    0.000000
  116.6460    0.624115    0.000000    0.000000
  116.6480    0.624115    0.000000    0.000000
  116.6500    0.624115    0.000000    0.000000
  116.6520    0.624115    0.000000    0.000000
  116.6540    0.624115    0.000000    0.000000
  116.6560    0.624115    0.000000    0.000000
  116.6580    0.624115    0.000000    0.000000
  116.6600    0.624115    0.000000    0.000000
  116.6620    0.624115    0.000000    0.000000
  116.6640    0.624115    0.000000    0.000000
  116.6660    0.624115    0.000000    0.000000
  116.6680    0.624115    0.000000    0.000000
  116.6700    0.624115    0.000000    0.000000
  116.6720    0.624115    0.000000    0.000000
  116.6740    0.624115    0.000000    0.000000
  116.6760    0.624115    0.000000    0.000000
  116.6780    0.624115    0.000000    0.000000
  116.6800    0.624115    0.000000    0.000000
  116.6820    0.624115    0.000000    0.000000
  116.6840    0.624115    0.000000    0.000000
  116.6860    0.624115    0.000000    0.000000
  116.6880    0.624115    0.000000    0.000000
  116.6900    0.624115    0.000000    0.000000
  116.6920    0.624115    0.000000    0.000000
  116.6940    0.624115    0.000000    0.000000
  116.6960    0.624115    0.000000    0.000000
  116.6980    0.624115    0.000000    0.000000
  116.7000    0.624115    0.000000    0.000000
  116.7020    0.624115    0.000000    0.000000
  116.7040    0.624115    0.000000    0.000000
  116.7060    0.624115    0.000000    0.000000
  116.7080    0.624115    0.000000    0.000000
  116.7100    0.624115    0.000000    0.000000
  116.7120    0.624115    0.000000    0.000000
  116.7140    0.624115    0.000000    0.000000
  116.7160    0.624115    0.000000    0.000000
  116.7180    0.624115    0.000000    0.000000
  116.7200    0.624115    0.000000    0.000000
  116.7220    0.624115    0.000000    0.000000
  116.7240    0.624115    0.000000    0.000000
  116.7260    0.624115    0.000000    0.000000
  116.7280    0.624115    0.000000    0.000000
  116.7300    0.624115    0.000000    0.000000
  116.7320    0.624115    0.000000    0.000000
  116.7340    0.624115    0.000000    0.000000
  116.7360    0.624115    0.000000    0.000000
  116.7380    0.624115    0.000000    0.000000
  116.7400    0.624115    0.000000    0.000000
  116.7420    0.624115    0.000000    0.000000
  116.7440    0.624115    0.000000    0.000000
  116.7460    0.624115    0.000000    0.000000
  116.7480    0.624115    0.000000    0.000000
  116.7500    0.624115    0.000000    0.000000
  116.7520    0.624115    0.000000    0.000000
  116.7540    0.624115    0.000000    0.000000
  116.7560    0.624115    0.000000    0.000000
  116.7580    0.624115    0.000000    0.000000
  116.7600    0.624115    0.000000    0.000000
  116.7620    0.624115    0.000000    0.000000
  116.7640    0.624115    0.000000    0.000000
  116.7660    0.624115    0.000000    0.000000
  116.7680    0.624115    0.000000    0.000000
  116.7700    0.624115    0.000000    0.000000
  116.7720    0.624115    0.000000    0.000000
  116.7740    0.624115    0.000000    0.000000
  116.7760    0.624115    0.000000    0.000000
  116.7780    0.624115    0.000000    0.000000
  116.7800    0.624115    0.000000    0.000000
  116.7820    0.624115    0.000000    0.000000
  116.7840    0.624115    0.000000    0.000000
  116.7860    0.624115    0.000000    0.000000
  116.7880    0.624115    0.000000    0.000000
  116.7900    0.624115    0.000000    0.000000
  116.7920    0.624115    0.000000    0.000000
  116.7940    0.624115    0.000000    0.000000
  116.7960    0.624115    0.000000    0.000000
  116.7980    0.624115    0.000000    0.000000
  116.8000    0.624115    0.000000    0.000000
  116.8020    0.624115    0.000000    0.000000
  116.8040    0.624115    0.000000    0.000000
  116.8060    0.624115    0.000000    0.000000
  116.8080    0.624115    0.000000    0.000000
  116.8100    0.624115    0.000000    0.000000
  116.8120    0.624115    0.000000    0.000000
  116.8140    0.624115    0.000000    0.000000
  116.8160    0.624115    0.000000    0.000000
  116.8180    0.624115    0.000000    0.000000
  116.8200    0.624115    0.000000    0.000000
  116.8220    0.624115    0.000000    0.000000
  116.8240    0.624115    0.000000    0.000000
  116.8260    0.624115    0.000000    0.000000
  116.8280    0.624115    0.000000    0.000000
  116.8300    0.624115    0.000000    0.000000
  116.8320    0.624115    0.000000    0.000000
  116.8340    0.624115    0.000000    0.000000
  116.8360    0.624115    0.000000    0.000000
  116.8380    0.624115    0.000000    0.000000
  116.8400    0.624115    0.000000    0.000000
  116.8420    0.624115    0.000000    0.000000
  116.8440    0.624115    0.000000    0.000000
  116.8460    0.624115    0.000000    0.000000
  116.8480    0.624115    0.000000    0.000000
  116.8500    0.624115    0.000000    0.000000
  116.8520    0.624115    0.000000    0.000000
  116.8540    0.624115    0.000000    0.000000
  116.8560    0.624115    0.000000    0.000000
  116.8580    0.624115    0.000000    0.000000
  116.8600    0.624115    0.000000    0.000000
  116.8620    0.624115    0.000000    0.000000
  116.8640    0.624115    0.000000    0.000000
  116.8660    0.624115    0.000000    0.000000
  116.8680    0.624115    0.000000    0.000000
  116.8700    0.624115    0.000000    0.000000
  116.8720    0.624115    0.000000    0.000000
  116.8740    0.624115    0.000000    0.000000
  116.8760    0.624115    0.000000    0.000000
  116.8780    0.624115    0.000000    0.000000
  116.8800    0.624115    0.000000    0.000000
  116.8820    0.624115    0.000000    0.000000
  116.8840    0.624115    0.000000    0.000000
  116.8860    0.624115    0.000000    0.000000
  116.8880    0.624115    0.000000    0.000000
  116.8900    0.624115    0.000000    0.000000
  116.8920    0.624115    0.000000    0.000000
  116.8940    0.624115    0.000000    0.000000
  116.8960    0.624115    0.000000    0.000000
  116.8980    0.624115    0.000000    0.000000
  116.9000    0.624115    0.000000    0.000000
  116.9020    0.624115    0.000000    0.000000
  116.9040    0.624115    0.000000    0.000000
  116.9060    0.624115    0.000000    0.000000
  116.9080    0.624115    0.000000    0.000000
  116.9100    0.624115    0.000000    0.000000
  116.9120    0.624115    0.000000    0.000000
  116.9140    0.624115    0.000000    0.000000
  116.9160    0.624115    0.000000    0.000000
  116.9180    0.624115    0.000000    0.000000
  116.9200    0.624115    0.000000    0.000000
  116.9220    0.624115    0.000000    0.000000
  116.9240    0.624115    0.000000    0.000000
  116.9260    0.624115    0.000000    0.000000
  116.9280    0.624115    0.000000    0.000000
  116.9300    0.624115    0.000000    0.000000
  116.9320    0.624115    0.000000    0.000000
  116.9340    0.624115    0.000000    0.000000
  116.9360    0.624115    0.000000    0.000000
  116.9380    0.624115    0.000000    0.000000
  116.9400    0.624115    0.000000    0.000000
  116.9420    0.624115    0.000000    0.000000
  116.9440    0.624115    0.000000    0.000000
  116.9460    0.624115    0.000000    0.000000
  116.9480    0.624115    0.000000    0.000000
  116.9500    0.624115    0.000000    0.000000
  116.9520    0.624115    0.000000    0.000000
  116.9540    0.624115    0.000000    0.000000
  116.9560    0.624115    0.000000    0.000000
  116.9580    0.624115    0.000000    0.000000
  116.9600    0.624115    0.000000    0.000000
  116.9620    0.624115    0.000000    0.000000
  116.9640    0.624115    0.000000    0.000000
  116.9660    0.624115    0.000000    0.000000
  116.9680    0.624115    0.000000    0.000000
  116.9700    0.624115    0.000000    0.000000
  116.9720    0.624115    0.000000    0.000000
  116.9740    0.624115    0.000000    0.000000
  116.9760    0.624115    0.000000    0.000000
  116.9780    0.624115    0.000000    0.000000
